approx_kl,clip_fraction,deterministic_epsilon_ask_mean,deterministic_epsilon_ask_state_std,deterministic_epsilon_bid_mean,deterministic_epsilon_bid_state_std,entropy_proxy,latent_sigma_ask_mean,latent_sigma_ask_state_std,latent_sigma_bid_mean,latent_sigma_bid_state_std,policy_loss,seed,state_dependent_std,training_step,value_loss
0.011909803585149347,0.0396484375,0.08790290564722501,0.10650258159648958,0.1413014170480892,0.4610565780782591,4.281917917728424,1.0151622631610968,0.08967091991095422,0.9837078884626046,0.03065012491916336,-0.008615905372425913,2,True,10240,391.8601501464844
0.009054162399843335,0.03642578125,0.09367868120271641,0.15507983981532594,0.18010213856334584,0.5449757873115726,4.215240144729615,0.9727811085872161,0.06333805662518284,0.9992080271244049,0.07457594188578415,-0.007148484565550462,2,True,20480,356.40066680908205
0.014817049910197966,0.10048828125,0.13473446819787988,0.24401259409194861,0.11334314291508725,0.3238751214849048,4.071531224250793,0.8961048570963053,0.0641964279204265,0.9723894133017613,0.16083266036939467,-0.011812290316447616,2,True,39936,429.648787689209
0.005239286189316772,0.00751953125,0.20409943467029967,0.33244850685848304,0.07120793584774499,0.29764061576137835,4.062409573793412,0.9289755617960905,0.16488030090885028,0.9970413735279671,0.29770256283094226,-0.0020470744231715797,2,True,60416,3178.2131774902346
0.0035412124736467375,0.00263671875,0.1444666325269888,0.23420467590570035,0.11760068313958935,0.21970333435609635,3.8749719321727754,0.8577760717807672,0.23958314743606046,0.8911317920073485,0.3284387735908049,-0.003447181871160865,2,True,100352,6832.0537109375
0.003956377547001466,0.00947265625,0.09198599840538242,0.4990989677152005,0.19751947892065613,0.2965730909760994,3.8305095374584197,0.9197848568360011,0.35520262403772834,0.936338087839958,0.27578452184059243,-0.007300753716845065,2,True,149504,17587.573510742186
0.009476888322387822,0.08388671875,0.005984340706326736,0.6737855565138403,0.1929687462436656,0.23501007264784904,3.5189275205135346,0.7948982906647217,0.09151985897619393,0.9390634050736061,0.24428844651406825,-0.015261160267982632,2,True,199680,8219.8123046875
0.018442070970195346,0.09609375,-0.0069998715407191174,0.6006021479706147,0.2110493182252424,0.2582516422025335,3.4937127947807314,0.7791158385765858,0.08749932491099138,0.9563483933607737,0.2602041598704652,-0.01989979052450508,2,True,204800,3281.5185668945314
0.01833856654702686,0.0654296875,-0.021946829810547522,0.227061145687729,-0.04328470127179455,0.29693348791822805,4.2531362771987915,1.0026113614057883,0.0368941947563812,0.9666430218097491,0.18587606364364187,-0.010722029849421232,3,True,10240,2084.06201171875
-0.000414600083604455,9.765625e-05,0.0014703383478216637,0.3574965900623691,0.028397675265725224,0.5529020267353449,4.186609256267547,1.0335684527189304,0.06154908283184043,0.9328832915196053,0.15577472374875734,-0.0023354088654741643,3,True,20480,565.733251953125
-0.000842950859805569,0.00244140625,-0.04033432812310564,0.5438908762155036,0.0246249272273137,0.4560706805219986,4.1208746314048765,1.052330176341228,0.17980860994391976,0.9239154143211169,0.20526525685555647,-0.0020982060581445695,3,True,39936,991.506103515625
0.0037526891916058957,0.0259765625,-0.04297127956285691,0.5382319515345267,0.020266416137560438,0.3766706114868077,4.0879750609397885,1.0516307924038324,0.18280592038916202,0.9079133687875209,0.2878582408462247,-0.007159616379067302,3,True,60416,809.5475860595703
